Rechecked.By,Incident.Date,State,City.Or.County,Address,Outcome,Participant.Name,Participant.Gender,Response.Type,Detail,News.Source
Jessy,2022-08-29T00:00:00Z,Pennsylvania,Philadelphia,600 Arch St,Injured,Special Agent,N/A,Unknown,FBI agent; no further info was released,fox29.com/news/fbi-agent-injured-weapon-discharges-philadelphia-federal-building
Jessy,2020-09-18T00:00:00Z,Pennsylvania,Philadelphia,1400 block of Sharpnack St,Injured,N/A,male,Unknown,,https://6abc.com/police-involved-shooting-philadelphia-police-west-oak-lane-sharpnack-street/6444717/
Jessy,2019-01-17T00:00:00Z,Pennsylvania,Philadelphia,2100 block of N 5th St,Injured,N/A,male,Unknown,,
Jessy,2024-01-31T00:00:00Z,Pennsylvania,Philadelphia,1300 block of King Pl,Injured,Officer,male,Unknown,,
Jessy,2024-01-26T00:00:00Z,Pennsylvania,Philadelphia,2859 N Mascher St,Injured,Officer,male,Unknown,,
Jessy,2023-12-10T00:00:00Z,Pennsylvania,Philadelphia,Frankford Ave and Welsh Rd,Injured,Officer Christopher Rycek,male,Police Self-transfer,"In the third video capturing the conference, the commissioner stated that both officers were transported by police at 1:15.",https://6abc.com/shooting-philadelphia-police-officers-shot-holmesburg/14161254/
Jessy,2023-12-10T00:00:00Z,Pennsylvania,Philadelphia,Frankford Ave and Welsh Rd,Injured,Officer Harry Glenn,male,Police Self-transfer,"In the third video capturing the conference, the commissioner stated that both officers were transported by police at 1:15.",https://6abc.com/shooting-philadelphia-police-officers-shot-holmesburg/14161254/
Jessy,2023-11-03T00:00:00Z,Pennsylvania,Philadelphia,11630 Caroline Rd,Injured,Officer,female,Unknown,Accident self-inflicted gunshot. Taken to the most nearby hospital.,
Jessy,2023-10-04T00:00:00Z,Pennsylvania,Philadelphia,7500 block of Whitaker Ave,Injured,Officer,N/A,Unknown,,https://www.nbcphiladelphia.com/news/local/3-officers-shot-in-philadelphias-rhawnhurst-neighborhood-police-say/3660729/
Jessy,2023-10-04T00:00:00Z,Pennsylvania,Philadelphia,7500 block of Whitaker Ave,Injured,Officer,female,Unknown,,https://www.nbcphiladelphia.com/news/local/3-officers-shot-in-philadelphias-rhawnhurst-neighborhood-police-say/3660729/
Jessy,2023-10-04T00:00:00Z,Pennsylvania,Philadelphia,7500 block of Whitaker Ave,Injured,Sgt,N/A,Unknown,,https://www.nbcphiladelphia.com/news/local/3-officers-shot-in-philadelphias-rhawnhurst-neighborhood-police-say/3660729/
Jessy,2023-06-08T00:00:00Z,Pennsylvania,Philadelphia,7600 block of Ridge Ave,Injured,N/A,male,Unknown,,
Jessy,2023-05-31T00:00:00Z,Pennsylvania,Philadelphia,2800 block of Jasper St,Injured,Officer,male,Police Self-transfer,1:57 in video.,https://www.cbsnews.com/baltimore/news/philadelphia-police-offcer-shot-kensington-barricade-suspect-killed-crime/
Jessy,2023-01-06T00:00:00Z,Arizona,Phoenix,888 N 1st Ave,Injured,Sgt Scott Galbraith,male,Ambulance,,https://www.azcentral.com/story/news/local/scottsdale/2023/01/28/bodycam-video-released-of-scottsdale-officer-wounded-in-phoenix-shooting/69849774007/
Jessy,2022-02-11T00:00:00Z,Arizona,Phoenix,5405 W Warner St,Injured,Officer,N/A,Ambulance,All survived; only one was in more serious condition,https://abcnews.go.com/US/police-officers-shot-phoenix/story?id=82823799
Jessy,2022-02-11T00:00:00Z,Arizona,Phoenix,5405 W Warner St,Injured,Officer,N/A,Ambulance,All survived; only one was in more serious condition,https://abcnews.go.com/US/police-officers-shot-phoenix/story?id=82823800
Jessy,2022-02-11T00:00:00Z,Arizona,Phoenix,5405 W Warner St,Injured,Officer,N/A,Ambulance,All survived; only one was in more serious condition,https://abcnews.go.com/US/police-officers-shot-phoenix/story?id=82823801
Jessy,2022-02-11T00:00:00Z,Arizona,Phoenix,5405 W Warner St,Injured,Officer,N/A,Ambulance,All survived; only one was in more serious condition,https://abcnews.go.com/US/police-officers-shot-phoenix/story?id=82823802
Jessy,2022-02-11T00:00:00Z,Arizona,Phoenix,5405 W Warner St,Injured,Officer,male,Ambulance,All survived; only one was in more serious condition,https://abcnews.go.com/US/police-officers-shot-phoenix/story?id=82823804
Jessy,2022-02-11T00:00:00Z,Arizona,Phoenix,5405 W Warner St,Injured,Officer,N/A,Ambulance,All survived; only one was in more serious condition,https://abcnews.go.com/US/police-officers-shot-phoenix/story?id=82823805
Jessy,2022-02-11T00:00:00Z,Arizona,Phoenix,5405 W Warner St,Injured,Officer,N/A,Ambulance,All survived; only one was in more serious condition,https://abcnews.go.com/US/police-officers-shot-phoenix/story?id=82823806
Jessy,2022-02-11T00:00:00Z,Arizona,Phoenix,5405 W Warner St,Injured,Officer Aldo Nunez,male,Ambulance,All survived; only one was in more serious condition,https://abcnews.go.com/US/police-officers-shot-phoenix/story?id=82823803
Jessy,2022-02-11T00:00:00Z,Arizona,Phoenix,5405 W Warner St,Injured,Officer Austin Peru,male,Ambulance,All survived; only one was in more serious condition,https://abcnews.go.com/US/police-officers-shot-phoenix/story?id=82823807
Jessy,2020-03-29T00:00:00Z,Arizona,Phoenix,23800 block of N 40th Dr,Injured,Officer Alicia Hubert,female,Unknown,Additional officers already on scene were able to get the three injured officers from the home and secure the scene. The speaker thanked the fire department but it wasn't clear how the fire department was engaged.,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/pd-3-officers-hurt-in-police-shooting-in-north-phoenix
Jessy,2020-03-29T00:00:00Z,Arizona,Phoenix,23800 block of N 40th Dr,Injured,Officer Marissa Dowhan,female,Unknown,Additional officers already on scene were able to get the three injured officers from the home and secure the scene. The speaker thanked the fire department but it wasn't clear how the fire department was engaged.,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/pd-3-officers-hurt-in-police-shooting-in-north-phoenix
Jessy,2020-03-29T00:00:00Z,Arizona,Phoenix,23800 block of N 40th Dr,Killed,Cmdr Greg Carnicle,male,Unknown,Additional officers already on scene were able to get the three injured officers from the home and secure the scene. The speaker thanked the fire department but it wasn't clear how the fire department was engaged.,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/pd-3-officers-hurt-in-police-shooting-in-north-phoenix
Jessy,2020-09-15T00:00:00Z,Arizona,Phoenix,401 W Washington St,Injured,Court Security Officer Steve Ford,male,Ambulance,"00:36 in the video, ""medics took him to the hospital.""",https://www.nbcnews.com/news/us-news/federal-officer-shot-outside-phoenix-courthouse-n1240183
Jessy,2020-01-06T00:00:00Z,Arizona,Phoenix,1st Ave and Jackson St,Injured,Officer,male,Ambulance,Both officers fired at the suspect stopping the threat. The officers rendered aid to the suspect until Phoenix Fire arrived and transported him to a local hospital where he was pronounced deceased.,https://www.phoenix.gov/policesite/Documents/OIS_Media_Advisory_Library/OIS_20-1_200_S_1st_Ave.pdf
Jessy,2019-11-03T00:00:00Z,Arizona,Phoenix,S 28th St and E Atlanta Ave,Injured,Officer Chad Estle,N/A,Ambulance,"Officers arrived at 8pm and the shot happened at 5am. The injured police, suspect, and victims were all removed from the scene for medical attention around the same time. The suspect is pronunced decesed at the scene.",https://www.youtube.com/watch?v=NqcXXPh4kN4
Jessy,2019-06-03T00:00:00Z,Arizona,Phoenix,4044 W Black Canyon Blvd,Injured,Officer,N/A,Ambulance,A Phoenix Fire Department spokesman says they were transported to a hospital for evaluation.,https://www.abc15.com/news/region-phoenix-metro/north-phoenix/dps-officers-injured-in-gun-malfunction-at-shooting-range
Jessy,2019-06-03T00:00:00Z,Arizona,Phoenix,4044 W Black Canyon Blvd,Injured,Officer,N/A,Ambulance,A Phoenix Fire Department spokesman says they were transported to a hospital for evaluation.,https://www.abc15.com/news/region-phoenix-metro/north-phoenix/dps-officers-injured-in-gun-malfunction-at-shooting-range
Jessy,2024-03-29T00:00:00Z,Arizona,Phoenix,35th Ave and Southern Ave,Injured,Officer Harold Boswell,male,Ambulance,1:30 in the video.,https://www.youtube.com/watch?v=FwKlO-AkjvQ
Jessy,2022-08-28T00:00:00Z,Arizona,Phoenix,21636 N 26th Ave,Injured,Officer,N/A,Police Self-transfer,"Both shot but not severly injured; one hit in the shoulder the other injured by shrapnel. Article mentioned, ""the injured officer was loaded into the back of a police patrol Tahoe and driven to a local hospital.""",https://www.phoenix.gov/newsroom/police/2475
Jessy,2022-08-28T00:00:00Z,Arizona,Phoenix,21636 N 26th Ave,Injured,Officer,male,Police Self-transfer,"Both shot but not severly injured; one hit in the shoulder the other injured by shrapnel. Article mentioned, ""the injured officer was loaded into the back of a police patrol Tahoe and driven to a local hospital.""",https://www.phoenix.gov/newsroom/police/2475
Jessy,2022-03-13T00:00:00Z,Arizona,Phoenix,27th Ave and Maryland Ave,Injured,N/A,male,Police Self-transfer,"At 2:19 in this video, the injured officer can be seen guided into a police vehicle.",https://www.12news.com/article/news/crime/brothers-arrested-for-ambush-style-attack-on-phoenix-police-officers/75-b43adc47-4d68-4551-993f-db187a7f0a2b
Jessy,2018-08-16T00:00:00Z,Arizona,Phoenix,Cactus Rd and Cave Creek Rd,Injured,Officer Adrian Cruz,male,Unknown,Both officer and suspect was transported to hospital but unclear how.,https://www.phoenix.gov/policesite/Documents/OIS_Media_Advisory_Library/OIS_18-34_Cactus_and_Cave_Creek.pdf
Jessy,2023-03-24T00:00:00Z,Arizona,Phoenix,7th Ave and Broadway Rd,Injured,N/A,female,Ambulance,"In the 9 minute video in this link, the officer said that the fire department treated her at the scene prior to transporting her to the hospital (timestamp 3:08).",https://www.abc15.com/news/region-phoenix-metro/south-phoenix/police-investigating-critical-incident-near-7th-avenue-and-broadway-road
Jessy,2022-06-14T00:00:00Z,Arizona,Phoenix,S 43rd Ave and W Baseline Rd,Injured,Undercover Officer,female,Unknown,Wounded but on stable condition,https://www.azfamily.com/2022/06/14/phoenix-police-officer-hospitalized-after-being-shot-laveen/
Jessy,2022-04-14T00:00:00Z,Arizona,Phoenix,E Beardsley Rd and N Cave Creek Rd,Injured,Officer Denise Bruce-Jones,female,Ambulance,"""The fire department arrived, and they immediately put Denise on a stretcher and loaded her into the ambulance (load and go)."" A side note: it's interesting that they have ""load and go."" This suggests the protocol is in line with BLS rather than ALS。",https://azplea.com/article/giving-up-was-never-an-option/
Jessy,2021-12-14T00:00:00Z,Arizona,Phoenix,W Camelback Rd and N 15th Ave,Injured,Officer Tyler Moldovan,male,Ambulance,"""Minutes later, Phoenix Fire arrived and took Moldovan to St. Joseph's Hospital in Downtown Phoenix, starting a recovery many didn't expect.""",https://www.12news.com/article/news/crime/more-detail-surrounding-shooting-of-phoenix-officer-tyler-moldovan/75-53023576-e820-445a-ac9c-af7d29fd9074
Jessy,2019-04-11T00:00:00Z,Arizona,Phoenix,11000 block of S 48th St,Injured,Agent,N/A,Unknown,,
Jessy,2019-04-11T00:00:00Z,Arizona,Phoenix,11000 block of S 48th St,Injured,Agent,N/A,Unknown,,
Jessy,2023-06-19T00:00:00Z,Arizona,Phoenix,35th Ave and Holly St,Injured,Trooper Sean Harkins,male,Ambulance,"During that time, the trooper was in and out of consciousness. Paramedics would rush Harkins to the hospital with a single gunshot wound.",https://kyma.com/news/arizona-news/2023/06/24/body-cam-footage-shows-arizona-trooper-shot/
Jessy,2023-06-19T00:00:00Z,Arizona,Phoenix,35th Ave and Holly St,Injured,Officer,male,Unknown,Both trooper shot and officer injured by debris were transported to hospital but unclear how.,https://www.youtube.com/watch?v=2lGRcMphLM0&rco=1
Jessy,2023-05-25T00:00:00Z,Arizona,Phoenix,19th Ave and Mohawk Ln,Injured,DPS Trooper,male,Unknown,,https://www.azdps.gov/news/ims/95
,2019-06-23T00:00:00Z,Missouri,Saint Louis,6250 Page Ave,Killed,Officer Michael Langsdorf,male,Ambulance,Officers and EMS crews arriving on the scene were met by people in the store assisting the officer.  EMS crews aided the officer and transport him to Barnes-Jewish Hospital for treatment.,https://fox4kc.com/news/missouri-officer-shot-killed-while-investigating-bad-check-complaint-near-st-louis/
,2024-02-14T00:00:00Z,Missouri,Saint Louis,3900 block of N Broadway,Injured,N/A,male,Ambulance,Around 1:25 in the video showing the ambulance leaving the scene with the injured officer.,https://fox2now.com/video/off-duty-officer-shot-in-north-st-louis-being-treated-at-hospital-manhunt-continues/9429843/
,2020-05-04T00:00:00Z,Missouri,Saint Louis,5400 block of Bircher Blvd,Injured,Officer,male,Others,Refused medical help,https://www.ksdk.com/article/news/crime/st-louis-police-officer-grazed-with-bullet-during-canine-training/63-efe5f160-0d13-49a5-b03e-a5d62d3a76fc
,2023-04-28T00:00:00Z,Missouri,Saint Louis,5700 block of Kingsbury Pl,Injured,N/A,N/A,Police Self-transfer,,https://www.ksdk.com/article/news/crime/police-officer-shot-in-st-louis/63-de2395d5-1b1a-47b9-ad2a-53f762dc75ae
,2023-02-02T00:00:00Z,Missouri,Saint Louis,S 9th St and Lafayette Ave,Injured,N/A,male,Police Self-transfer,They were taken to the hospital by other responding officers,https://www.ksdk.com/article/news/crime/2-police-officers-shot-soulard/63-29e5d97f-5af4-4640-86be-dc3686341727
,2023-02-02T00:00:00Z,Missouri,Saint Louis,S 9th St and Lafayette Ave,Injured,N/A,male,Police Self-transfer,They were taken to the hospital by other responding officers,https://www.ksdk.com/article/news/crime/2-police-officers-shot-soulard/63-29e5d97f-5af4-4640-86be-dc3686341727
,2021-05-28T00:00:00Z,Missouri,Saint Louis,3700 block of Nebraska Ave,Injured,Officer,male,Police Self-transfer,Graze; transported himself,https://fox2now.com/news/st-louis-police-officer-shot-in-south-city/
,2021-01-08T00:00:00Z,Missouri,Saint Louis,900 block of LaSalle Park Ct,Injured,Officer,male,Police Self-transfer,"2:08 in the video, ""his partner applied a tourniquet on the officer as they brought him to the hosptial.""",https://www.ksdk.com/article/news/local/st-louis-police-officer-shot/63-758e239f-6582-4f72-85c9-09d5d8ebf71b
,2020-09-13T00:00:00Z,Missouri,Saint Louis,N 20th St and E Prairie Ave,Injured,N/A,male,Police Self-transfer,,https://fox2now.com/news/missouri/st-louis-police-officer-shot-in-north-st-louis-3/
,2020-08-02T00:00:00Z,Missouri,Saint Louis,Convention Plaza and N 10th St,Injured,Officer,male,Police Self-transfer,,https://www.stltoday.com/news/local/crime-and-courts/two-juveniles-arrested-after-off-duty-st-louis-police-officer-shot-while-working-security-downtown/article_ecc99d26-0069-506e-a8e8-5df973db72f4.html#tracking-source=home-top-story-1
,2020-07-26T00:00:00Z,Missouri,Saint Louis,1515 N 13th St,Injured,N/A,male,Police Self-transfer,,https://www.gunviolencearchive.org/sites/default/files/source-screenshots/1746697-www.kmov.com-1595800809.png
,2020-02-16T00:00:00Z,Missouri,Saint Louis,10741 W Florissant Ave,Injured,Officer,male,Police Self-transfer,,https://fox2now.com/news/police-officer-shot-at-ferguson-walmart/
,2019-10-05T00:00:00Z,Missouri,Saint Louis,10035 Crown Point Dr,Injured,Detective Shawn Cleveland,male,Police Self-transfer,,https://www.stltoday.com/news/local/crime-and-courts/five-shot-including-city-police-officer-at-high-school-alumni/article_50aa84f2-3149-5a3e-b477-17c969b3cf2d.html
Jessy,2022-01-26T00:00:00Z,Missouri,Saint Louis,4266 Natural Bridge Ave,Injured,Officer,N/A,Unknown,,https://fox2now.com/news/missouri/large-police-presence-near-the-border-of-dellwood-and-ferguson/
Jessy,2022-01-26T00:00:00Z,Missouri,Saint Louis,4266 Natural Bridge Ave,Injured,Officer Colin Ledbetter,male,Ambulance,"“We do want everyone to know how amazing it is and what the EMTs did is a big part of that,” Steve Ledbetter said. “There was also officers who carried Colin to the ambulance and one officer who rode with them to the hospital while helping the EMTs. They are all a part of this. The doctors, the nurses and staff at Barnes are also part of it.”","https://www.ksdk.com/article/news/crime/father-st-louis-police-officer-updates-condition-shooting/63-9e89aa9c-2f8e-4790-ae26-948222d5253d#:~:text=Colin%20Ledbetter%2C%2025%2C%20was%20one,pursuit%20with%20a%20homicide%20suspect.&text=January%2030%2C%202022-,ST.,Colin%20Ledbetter%20from%20a%20ventilator."
Jessy,2020-12-03T00:00:00Z,Missouri,Saint Louis,1600 block of N Broadway,Injured,N/A,male,Unknown,,https://twitter.com/SLMPD/status/1334398202498445312
Jessy,2020-08-29T00:00:00Z,Missouri,Saint Louis,3700 block of Hartford St,Injured,Officer Arlando Bailey,male,Unknown,,https://news.stlpublicradio.org/law-order/2020-08-29/1-of-2-officers-shot-in-st-louis-is-critically-injured-chief-says
Jessy,2020-08-29T00:00:00Z,Missouri,Saint Louis,3700 block of Hartford St,Killed,Officer Tamarris L Bohannon,male,Unknown,,https://news.stlpublicradio.org/law-order/2020-08-29/1-of-2-officers-shot-in-st-louis-is-critically-injured-chief-says
Jessy,2020-06-01T00:00:00Z,Missouri,Saint Louis,1915 Olive St,Injured,N/A,N/A,Unknown,"Two were shot in the leg, one in a foot and the fourth in an arm.",https://www.pscp.tv/w/1mrGmQBpMWWGy
Jessy,2020-06-01T00:00:00Z,Missouri,Saint Louis,1915 Olive St,Injured,N/A,N/A,Unknown,"Two were shot in the leg, one in a foot and the fourth in an arm.",https://www.pscp.tv/w/1mrGmQBpMWWGy
Jessy,2020-06-01T00:00:00Z,Missouri,Saint Louis,1915 Olive St,Injured,N/A,N/A,Unknown,"Two were shot in the leg, one in a foot and the fourth in an arm.",https://www.pscp.tv/w/1mrGmQBpMWWGy
Jessy,2020-06-01T00:00:00Z,Missouri,Saint Louis,1915 Olive St,Injured,Ryan Murphy,male,Unknown,"Two were shot in the leg, one in a foot and the fourth in an arm.",https://www.pscp.tv/w/1mrGmQBpMWWGy
Jessy,2019-06-20T00:00:00Z,Missouri,Saint Louis,2207 Summerhouse Dr,Injured,Officer Cliff House,male,Unknown,,
,2022-07-21T00:00:00Z,Texas,San Antonio,Culebra Rd and N Trinity St,Injured,Officer Drew Matthewson,male,Ambulance,,https://news4sanantonio.com/news/local/man-in-critical-condition-after-officer-involved-shooting-and-threatening-girlfriend-local-san-antonio-texas-gun-violence
,2021-08-13T00:00:00Z,Texas,San Antonio,4500 block of Lakewood Dr,Injured,Officer Darius Wilson-Wayne,male,Ambulance,,https://www.ksat.com/news/local/2021/08/13/watch-live-san-antonio-police-to-provide-info-on-east-side-shooting/
,2019-02-12T00:00:00Z,Texas,San Antonio,5039 Hamilton Wolfe Rd,Injured,Officer Drew Matthewson,N/A,Ambulance,,https://spectrumlocalnews.com/tx/san-antonio/news/2019/02/12/police-officer--suspect-injured-in-shooting--#
,2023-10-19T00:00:00Z,Texas,San Antonio,1600 block of Amistad Pass,Injured,Officer Santiago Vizcarra,male,Ambulance,,https://www.ksat.com/news/local/2023/10/20/shooting-in-northeast-side-neighborhood-draws-heavy-police-response/
,2023-10-19T00:00:00Z,Texas,San Antonio,1600 block of Amistad Pass,Injured,Officer Nicolas Swain,male,Ambulance,,https://www.ksat.com/news/local/2023/10/20/shooting-in-northeast-side-neighborhood-draws-heavy-police-response/
,2022-08-23T00:00:00Z,Texas,San Antonio,N/A,Killed,Officer Jordan Hammon,N/A,Others,Suicide,https://news4sanantonio.com/news/local/suicide-crisis-at-sapd#
,2022-04-05T00:00:00Z,Texas,San Antonio,200 block of Demya Dr,Injured,Deputy Miguel Gonzalez,male,Police Self-transfer,,https://www.ksat.com/news/local/2022/04/05/watch-live-bcso-deputy-shot-suspect-at-large-on-far-west-side/
,2021-04-16T00:00:00Z,Texas,San Antonio,2400 block of Pinn Rd,Injured,Officer Tyler Sauvage,male,Police Self-transfer,Injured in hand while exchanging gunfire; taken to hospital by another officer,https://www.youtube.com/watch?v=23heq4L1FC0
,2021-02-03T00:00:00Z,Texas,San Antonio,6945 I-10 W,Injured,Sgt. Joey Sepulveda,male,Police Self-transfer,,https://www.ksat.com/news/local/2021/02/03/balcones-heights-police-investigating-incident-on-interstate-10/
,2020-10-05T00:00:00Z,Texas,San Antonio,Grosvenor St and Logwood Ave,Injured,Officer,N/A,Police Self-transfer,,https://www.kens5.com/article/news/crime/suspect-in-hospital-after-shooting-sapd-officer-on-south-side-chief-mcmanus-says/273-ffea2193-62a0-42e1-a299-08b89a98b9a1
,2019-09-09T00:00:00Z,Texas,San Antonio,200 block of W Mayfield Blvd,Injured,Officer Adam Azua,male,Police Self-transfer,,https://www.gunviolencearchive.org/sites/default/files/source-screenshots/1500049-www.mysanantonio.com-1568051105.png
Jessy,2019-12-11T00:00:00Z,Texas,San Antonio,12200 SE Loop 410 Access Rd,Injured,Ofc,male,Unknown,,
Jessy,2024-01-13T00:00:00Z,Texas,San Antonio,8200 block of Marbach Rd,Injured,Officer Domonic Muro,male,Unknown,,
Jessy,2023-09-05T00:00:00Z,Texas,San Antonio,Iroquois St and Ute St,Injured,Officer Jose Bernalrodriguez,male,Unknown,,
Jessy,2023-08-24T00:00:00Z,Texas,San Antonio,100 block of Oriental Ave,Injured,Officer Raul Chavez,male,Unknown,,
Jessy,2023-08-24T00:00:00Z,Texas,San Antonio,100 block of Oriental Ave,Injured,Officer Rhett Shoquist,male,Unknown,,
Nadia,2019-06-14T00:00:00Z,New York,Staten Island,65 Wilcox St,Killed,Officer Mike Caddy,male,Others,Suicide,https://pix11.com/news/off-duty-nypd-officer-dead-after-apparently-shooting-himself-in-staten-island/
Jessy,2018-12-09T00:00:00Z,New York,Staten Island,30 Bridge Court,Injured,Officer Amir Pali,male,Ambulance,,https://www.silive.com/crime/2021/01/nypd-releases-body-camera-footage-of-2018-incident-when-police-shot-killed-fort-wadsworth-man.html
Jessy,2022-01-20T00:00:00Z,New York,Staten Island,Rockne St and Elwood Ave,Injured,Det. Dominick Libretti,male,Police Self-transfer,"1:20 in the video, ""his team put him in the back of a police car and raced him to the nearest hospital.""",https://www.facebook.com/watch/?v=1107259853392075
Jessy,2019-09-17T00:00:00Z,New York,Staten Island,20 Prince St,Injured,Officer Vanesa Medina,female,Police Self-transfer,"""Officer is being rushed to the hospital by a police car.""",https://twitter.com/NYScanner/status/1173943891705417729
Nadia,2019-09-02T00:00:00Z,New York,Staten Island,Wainwright Ave,Killed,Sgt. Edward Rosa,male,Unknown,Suicide,https://www.gunviolencearchive.org/incident/1495415
Nadia,2019-07-27T00:00:00Z,New York,Staten Island,62A Francine Ct,Killed,Sgt. Terrance McAvoy,male,Unknown,Suicide,https://www.nydailynews.com/new-york/nyc-crime/ny-cop-suicide-being-investigated-20190727-ibr5gc7dgveznjekd44eju6q2u-story.html
Jessy,2018-07-17T00:00:00Z,Arizona,Tucson,E Ajo Way and S Country Club Rd,Injured,Deputy Jose Velasco,male,Ambulance,,https://tucson.com/news/local/officials-id-man-killed-in-shootout-with-deputy-during-tucson/article_d2309086-8ad5-11e8-8f47-03492996a6ff.html
Jessy,2023-12-21T00:00:00Z,Arizona,Tucson,9000 block of N Kanawha St,Injured,Deputy Jaylon McEuen,male,Ambulance,"A Golder Ranch firefighter who was at the scene told 13 News the suspect was shot in the leg and one deputy was shot in the back while another deputy was shot multiple times in the leg. My rationale here is that 1) if he was sent to the hospital by vehicle, firefighter would not know his injury in detail that soon; 2) if firefigher knows their injuries and there were multiple fire department vehicle on scene, I tend to believe that fire department transported them.",https://www.azfamily.com/2023/12/22/two-pima-county-deputies-shot-near-tucson-suspect-injured/
Jessy,2023-12-21T00:00:00Z,Arizona,Tucson,9000 block of N Kanawha St,Injured,Deputy Leonardo Wells,male,Ambulance,"A Golder Ranch firefighter who was at the scene told 13 News the suspect was shot in the leg and one deputy was shot in the back while another deputy was shot multiple times in the leg. My rationale here is that 1) if he was sent to the hospital by vehicle, firefighter would not know his injury in detail that soon; 2) if firefigher knows their injuries and there were multiple fire department vehicle on scene, I tend to believe that fire department transported them.",https://www.azfamily.com/2023/12/22/two-pima-county-deputies-shot-near-tucson-suspect-injured/
Jessy,2022-08-25T00:00:00Z,Arizona,Tucson,3493 E Lind Rd,Killed,Constable Deborah Martinez-Garibay,female,Others,Found dead with a gunshot wound.,https://www.kold.com/2022/08/27/victims-suspect-triple-murder-suicide-midtown-tucson-identified/
Jessy,2021-10-04T00:00:00Z,Arizona,Tucson,400 N Toole Ave,Killed,"Special Agent Michael """"Mike"""" Garbo",male,Others,Died at the scene.,https://www.kold.com/2021/10/04/authorities-respond-incident-downtown-tucson/
Jessy,2019-08-21T00:00:00Z,Arizona,Tucson,110 W Congress St,Killed,Officer Brian Krumm,male,Others,No suspect. Either suicide or ND.,https://www.kgun9.com/news/local-news/deputies-respond-to-employee-death-at-superior-court
Jessy,2021-10-04T00:00:00Z,Arizona,Tucson,400 N Toole Ave,Injured,Officer,N/A,Police Self-transfer,The second agent was rushed to the hospital in the back of a Tucson police car.,https://www.kold.com/2021/10/04/authorities-respond-incident-downtown-tucson/
Jessy,2021-10-04T00:00:00Z,Arizona,Tucson,400 N Toole Ave,Injured,DEA Agent,male,Police Self-transfer,The second agent was rushed to the hospital in the back of a Tucson police car.,https://www.abc15.com/news/region-central-southern-az/tucson/dea-agent-killed-on-train-in-tucson-identified
Jessy,2018-11-29T00:00:00Z,Arizona,Tucson,2600 block of N 15th Ave,Killed,Deputy Marshal Chase White,male,Police Self-transfer,Mentioned around 1:30 in the video.,https://www.kgun9.com/news/local-news/officials-identify-u-s-deputy-marshal-shot-killed-in-tucson
Jessy,2021-11-18T00:00:00Z,Arizona,Tucson,5170 S Julian Dr,Killed,Deputy Christopher Campas,male,Others,Suicide,https://www.kgun9.com/news/local-news/medical-examiner-november-death-of-deputy-on-duty-was-suicide
Jessy,2023-10-17T00:00:00Z,Arizona,Tucson,4295 E 29th St,Injured,Agent,N/A,Unknown,,
Jessy,2023-01-22T00:00:00Z,Arizona,Tucson,6400 block of W Swan Falls Way,Injured,Deputy Christopher Campbell,male,Ambulance,Colleague provided cover until backup and Medic arrived.,https://www.kold.com/2023/03/21/video-released-deputy-involved-shooting-pima-county/
Jessy,2022-06-19T00:00:00Z,District of Columbia,Washington,14th St NW and U St NW,Injured,Officer,male,Ambulance,,https://abcnews.go.com/US/multiple-people-including-cop-injured-dc-shooting-police/story?id=85501238&cid=social_fb_abcn&fbclid=IwAR2gDuqG0aynuDJNy_gf_XQR0ngHtqfLD4MGzOW7EBI4X_j2B73KjIkXHx8
Jessy,2019-12-29T00:00:00Z,District of Columbia,Washington,100 block of 36th St NE,Injured,N/A,male,Ambulance,,https://www.wusa9.com/article/news/local/dc/dc-police-shots-fired-barricade/65-2d7eca38-34c8-4d4d-b755-f21a23174650
Jessy,2019-09-16T00:00:00Z,District of Columbia,Washington,2245 Savannah Terrace SE,Injured,Officer,male,Ambulance,,https://mpdc.dc.gov/release/mpd-officer-involved-shooting-2200-block-savannah-terrace-southeast
Jessy,2023-11-22T00:00:00Z,District of Columbia,Washington,1112 M St NW,Injured,Officer,male,Ambulance,First responders found the suspect and the officer suffering from gunshot wounds when they arrived.,https://www.fox5dc.com/news/suspect-accused-of-shooting-us-park-police-officer-in-northwest-confirmed-dead
Jessy,2022-08-18T00:00:00Z,District of Columbia,Washington,1100 Alabama Ave SE,Injured,Special Police Officer,N/A,Others,Shot right by a hospital; was carried into the hospitals by polices; survived,https://www.washingtonpost.com/dc-md-va/2022/08/19/security-officer-shot-in-leg-in-se-dc/
Jessy,2022-05-22T00:00:00Z,District of Columbia,Washington,2500 block of Elvans Rd SE,Killed,Special Police Officer Shawn Minor,male,Others,Found dead,https://www.police1.com/officer-down/special-police-officer-fatally-shot-outside-dc-apartment-complex-om66Rr2CbJ6d2GVx/
Jessy,2021-09-21T00:00:00Z,District of Columbia,Washington,3300 block of 10th Pl SE,Killed,Special Police Officer Angela Washington,female,Others,Found with no signs of life; remained on the scene until transported to the Office of the Chief Medical Examiner,https://mpdc.dc.gov/release/arrest-made-homicide-3300-block-10th-place-southeast-0
